sale_id,date,month,quarter,territory,province,city,clinic_id,clinic_name,sales_rep,product_name,product_category,animal_segment,unit_price,quantity,discount_pct,revenue,quota,quota_attainment
S0936,2024-12-01,December,Q4,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Priya Sharma,Nexgard Spectra L,Parasitology,Companion,44.5,18,0.04,768.96,622.06,123.6
S0548,2024-12-02,December,Q4,Atlantic Canada,NS,St. John's,CLN1101,Smith Livestock Practice,Fatima Hassan,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,23,0.08,3703.0,4655.6,79.5
S0775,2024-12-02,December,Q4,Quebec,QC,Laval,CLN1063,Hawkins Farm Supply & Vet,Marc Tremblay,Vetmedin 10mg,Cardiology,Companion,142.0,3,0.09,387.66,485.26,79.9
S0941,2024-12-02,December,Q4,Ontario West,ON,Windsor,CLN1025,Bernard Mixed Practice,James Okafor,Vetmedin 5mg,Cardiology,Companion,89.5,40,0.01,3544.2,4653.9,76.2
S0152,2024-12-03,December,Q4,Quebec,QC,Montreal,CLN1058,Daniel Livestock Practice,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,3,0.11,795.66,1030.58,77.2
S0678,2024-12-03,December,Q4,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Ryan Nakamura,Zactran 150mg/mL,Antibiotics,Cattle,320.0,33,0.11,9398.4,7574.3,124.1
S0812,2024-12-03,December,Q4,Quebec,QC,Sherbrooke,CLN1060,Gray Mixed Practice,Marc Tremblay,Vetmedin 10mg,Cardiology,Companion,142.0,25,0.1,3195.0,3667.19,87.1
S0927,2024-12-03,December,Q4,Ontario East,ON,Kingston,CLN1002,Johnson Animal Hospital,Sarah Mitchell,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,12,0.14,3075.36,3670.07,83.8
S0357,2024-12-04,December,Q4,Ontario West,ON,London,CLN1030,Munoz Veterinary Clinic,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,25,0.06,7520.0,8706.78,86.4
S0509,2024-12-04,December,Q4,Ontario East,ON,Belleville,CLN1011,Robinson Animal Hospital,David Park,Vetmedin 10mg,Cardiology,Companion,142.0,20,0.12,2499.2,2580.59,96.8
S0569,2024-12-04,December,Q4,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,Sarah Mitchell,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,44,0.09,5365.36,4993.38,107.4
S0672,2024-12-04,December,Q4,Quebec,QC,Laval,CLN1067,Perez Mixed Practice,Isabelle Roy,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,37,0.1,9923.4,12673.23,78.3
S0899,2024-12-05,December,Q4,Quebec,QC,Quebec City,CLN1056,Lynch Animal Hospital,Isabelle Roy,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,22,0.08,6031.52,5378.26,112.1
S0173,2024-12-07,December,Q4,Quebec,QC,Quebec City,CLN1056,Lynch Animal Hospital,Marc Tremblay,Nexgard Spectra M,Parasitology,Companion,38.9,44,0.1,1540.44,1605.11,96.0
S0239,2024-12-07,December,Q4,Atlantic Canada,NS,Halifax,CLN1116,Harrell Veterinary Clinic,Fatima Hassan,Vetmedin 10mg,Cardiology,Companion,142.0,44,0.15,5310.8,7126.8,74.5
S0051,2024-12-08,December,Q4,Quebec,QC,Laval,CLN1063,Hawkins Farm Supply & Vet,Marc Tremblay,Nexgard Spectra M,Parasitology,Companion,38.9,28,0.07,1012.96,996.06,101.7
S0339,2024-12-08,December,Q4,Western Canada,AB,Saskatoon,CLN1083,Richards Animal Hospital,Ryan Nakamura,Zactran 150mg/mL,Antibiotics,Cattle,320.0,3,0.13,835.2,663.65,125.8
S0140,2024-12-09,December,Q4,Ontario East,ON,Kingston,CLN1015,Santos Farm Supply & Vet,Sarah Mitchell,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,35,0.02,1877.92,1919.58,97.8
S0328,2024-12-09,December,Q4,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Marc Tremblay,Vetmedin 10mg,Cardiology,Companion,142.0,13,0.12,1624.48,1791.07,90.7
S0317,2024-12-10,December,Q4,Ontario West,ON,Kitchener,CLN1031,Roman Farm Supply & Vet,James Okafor,Vetmedin 10mg,Cardiology,Companion,142.0,7,0.09,904.54,920.7,98.2
S0937,2024-12-10,December,Q4,Western Canada,AB,Edmonton,CLN1075,Rios Farm Supply & Vet,Priya Sharma,Ingelvac PRRS MLV,Vaccines,Swine,185.0,50,0.1,8325.0,7451.53,111.7
S0448,2024-12-11,December,Q4,Ontario East,ON,Belleville,CLN1022,Wolfe Mixed Practice,David Park,Clomicalm 20mg,Behaviour,Companion,67.0,17,0.12,1002.32,1289.55,77.7
S0782,2024-12-11,December,Q4,Quebec,QC,Montreal,CLN1072,Hahn Mixed Practice,Isabelle Roy,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,7,0.11,834.82,914.91,91.2
S0587,2024-12-12,December,Q4,Ontario East,ON,Kingston,CLN1013,Johnson Veterinary Clinic,David Park,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,47,0.04,7896.0,7560.02,104.4
S0409,2024-12-13,December,Q4,Ontario West,ON,Burlington,CLN1042,Williams Farm Supply & Vet,Emily Chen,Nexgard Spectra M,Parasitology,Companion,38.9,37,0.04,1381.73,1747.63,79.1
S0726,2024-12-13,December,Q4,Quebec,QC,Montreal,CLN1072,Hahn Mixed Practice,Isabelle Roy,Nexgard Spectra L,Parasitology,Companion,44.5,2,0.06,83.66,80.37,104.1
S0934,2024-12-13,December,Q4,Quebec,QC,Quebec City,CLN1068,Johnson Mixed Practice,Isabelle Roy,Vetmedin 5mg,Cardiology,Companion,89.5,19,0.14,1462.43,1490.64,98.1
S0961,2024-12-13,December,Q4,Quebec,QC,Sherbrooke,CLN1052,Clark Farm Supply & Vet,Marc Tremblay,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,42,0.1,2069.55,2121.33,97.6
S0966,2024-12-13,December,Q4,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Ryan Nakamura,Vetmedin 10mg,Cardiology,Companion,142.0,13,0.06,1735.24,2146.34,80.8
S0303,2024-12-14,December,Q4,Quebec,QC,Laval,CLN1071,Clark Animal Hospital,Isabelle Roy,Zactran 150mg/mL,Antibiotics,Cattle,320.0,43,0.12,12108.8,14616.72,82.8
S0524,2024-12-14,December,Q4,Quebec,QC,Laval,CLN1061,Mayo Mixed Practice,Marc Tremblay,Clomicalm 20mg,Behaviour,Companion,67.0,18,0.06,1133.64,1270.75,89.2
S0757,2024-12-14,December,Q4,Western Canada,AB,Calgary,CLN1095,Brown Farm Supply & Vet,Ryan Nakamura,Zactran 150mg/mL,Antibiotics,Cattle,320.0,43,0.15,11696.0,12090.1,96.7
S0619,2024-12-15,December,Q4,Quebec,QC,Quebec City,CLN1070,Adams Animal Hospital,Marc Tremblay,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,13,0.04,1672.32,1432.27,116.8
S0197,2024-12-16,December,Q4,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Isabelle Roy,Clomicalm 20mg,Behaviour,Companion,67.0,43,0.11,2564.09,3380.15,75.9
S0253,2024-12-16,December,Q4,Quebec,QC,Quebec City,CLN1070,Adams Animal Hospital,Isabelle Roy,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,20,0.07,3255.0,4012.81,81.1
S0399,2024-12-16,December,Q4,Ontario East,ON,Toronto,CLN1018,Lawrence Livestock Practice,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,36,0.08,6955.2,7281.97,95.5
S0542,2024-12-16,December,Q4,Ontario East,ON,Toronto,CLN1001,Fowler Veterinary Clinic,David Park,Zactran 150mg/mL,Antibiotics,Cattle,320.0,42,0.09,12230.4,11247.15,108.7
S0616,2024-12-16,December,Q4,Ontario West,ON,London,CLN1037,Calderon Animal Hospital,James Okafor,Ingelvac CircoFLEX,Vaccines,Swine,210.0,25,0.06,4935.0,6034.85,81.8
S0632,2024-12-16,December,Q4,Ontario East,ON,Toronto,CLN1001,Fowler Veterinary Clinic,Sarah Mitchell,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,43,0.09,2142.37,1880.8,113.9
S0802,2024-12-16,December,Q4,Western Canada,AB,Calgary,CLN1095,Brown Farm Supply & Vet,Ryan Nakamura,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,5,0.04,262.8,264.91,99.2
S0816,2024-12-16,December,Q4,Ontario West,ON,London,CLN1040,Ray Farm Supply & Vet,Emily Chen,Ingelvac PRRS MLV,Vaccines,Swine,185.0,26,0.11,4280.9,3257.86,131.4
S0920,2024-12-16,December,Q4,Ontario West,ON,Kitchener,CLN1032,Blair Farm Supply & Vet,Emily Chen,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,48,0.1,7560.0,8703.3,86.9
S0014,2024-12-17,December,Q4,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,David Park,Nexgard Spectra M,Parasitology,Companion,38.9,39,0.03,1471.59,1406.44,104.6
S0127,2024-12-17,December,Q4,Western Canada,AB,Calgary,CLN1090,Williams Mixed Practice,Priya Sharma,Vetmedin 5mg,Cardiology,Companion,89.5,43,0.06,3617.59,2730.77,132.5
S0866,2024-12-17,December,Q4,Ontario West,ON,London,CLN1040,Ray Farm Supply & Vet,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,36,0.05,10944.0,8248.26,132.7
S0353,2024-12-18,December,Q4,Western Canada,AB,Saskatoon,CLN1087,Bright Veterinary Clinic,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,49,0.11,9158.1,11212.25,81.7
S0075,2024-12-19,December,Q4,Western Canada,AB,Calgary,CLN1093,Conner Veterinary Clinic,Ryan Nakamura,Nexgard Spectra L,Parasitology,Companion,44.5,8,0.11,316.84,418.4,75.7
S0142,2024-12-19,December,Q4,Ontario East,ON,Kingston,CLN1013,Johnson Veterinary Clinic,David Park,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,27,0.14,6919.56,6351.08,109.0
S0275,2024-12-19,December,Q4,Ontario East,ON,Kingston,CLN1015,Santos Farm Supply & Vet,Sarah Mitchell,Vetmedin 5mg,Cardiology,Companion,89.5,29,0.05,2465.72,2073.32,118.9
S0567,2024-12-19,December,Q4,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Ryan Nakamura,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,7,0.1,1102.5,839.93,131.3
S0373,2024-12-20,December,Q4,Western Canada,AB,Vancouver,CLN1094,Henderson Veterinary Clinic,Priya Sharma,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,14,0.07,1744.68,1613.48,108.1
S0604,2024-12-20,December,Q4,Quebec,QC,Laval,CLN1050,Diaz Mixed Practice,Isabelle Roy,Zactran 150mg/mL,Antibiotics,Cattle,320.0,25,0.06,7520.0,8387.78,89.7
S0972,2024-12-20,December,Q4,Western Canada,AB,Vancouver,CLN1091,Rodriguez Mixed Practice,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,45,0.12,8316.0,10091.78,82.4
S0046,2024-12-21,December,Q4,Ontario West,ON,Kitchener,CLN1043,Perez Farm Supply & Vet,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,6,0.02,1881.6,1672.28,112.5
S0457,2024-12-21,December,Q4,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,2,0.03,407.4,390.23,104.4
S0492,2024-12-21,December,Q4,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Fatima Hassan,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,21,0.03,3564.75,4745.56,75.1
S0809,2024-12-21,December,Q4,Quebec,QC,Quebec City,CLN1070,Adams Animal Hospital,Isabelle Roy,Zactran 150mg/mL,Antibiotics,Cattle,320.0,31,0.09,9027.2,12145.03,74.3
S0040,2024-12-22,December,Q4,Western Canada,AB,Vancouver,CLN1084,Hurst Farm Supply & Vet,Ryan Nakamura,Vetmedin 10mg,Cardiology,Companion,142.0,50,0.06,6674.0,5709.82,116.9
S0048,2024-12-22,December,Q4,Ontario East,ON,Ottawa,CLN1008,Miller Animal Hospital,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,25,0.14,4515.0,4968.52,90.9
S0615,2024-12-22,December,Q4,Atlantic Canada,NS,St. John's,CLN1111,Liu Animal Hospital,Connor MacDonald,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,42,0.08,5177.76,4621.45,112.0
S0767,2024-12-22,December,Q4,Ontario West,ON,London,CLN1033,Herrera Farm Supply & Vet,James Okafor,Ingelvac PRRS MLV,Vaccines,Swine,185.0,46,0.07,7914.3,7335.2,107.9
S0078,2024-12-23,December,Q4,Ontario East,ON,Kingston,CLN1002,Johnson Animal Hospital,Sarah Mitchell,Nexgard Spectra M,Parasitology,Companion,38.9,3,0.15,99.19,107.33,92.4
S0890,2024-12-23,December,Q4,Atlantic Canada,NS,St. John's,CLN1098,Rice Animal Hospital,Connor MacDonald,Ingelvac PRRS MLV,Vaccines,Swine,185.0,37,0.02,6708.1,8302.69,80.8
S0138,2024-12-24,December,Q4,Ontario West,ON,Burlington,CLN1042,Williams Farm Supply & Vet,James Okafor,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,5,0.1,787.5,809.99,97.2
S0274,2024-12-24,December,Q4,Western Canada,AB,Calgary,CLN1093,Conner Veterinary Clinic,Priya Sharma,Clomicalm 20mg,Behaviour,Companion,67.0,44,0.04,2830.08,3094.81,91.4
S0688,2024-12-24,December,Q4,Western Canada,AB,Calgary,CLN1095,Brown Farm Supply & Vet,Ryan Nakamura,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,8,0.11,1246.0,1268.37,98.2
S0302,2024-12-25,December,Q4,Quebec,QC,Montreal,CLN1062,Bowman Veterinary Clinic,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,48,0.15,7548.0,7353.07,102.7
S0438,2024-12-25,December,Q4,Quebec,QC,Sherbrooke,CLN1065,Cameron Animal Hospital,Isabelle Roy,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,46,0.08,7406.0,7400.51,100.1
S0568,2024-12-25,December,Q4,Ontario East,ON,Kingston,CLN1015,Santos Farm Supply & Vet,David Park,Ingelvac PRRS MLV,Vaccines,Swine,185.0,25,0.02,4532.5,4086.7,110.9
S0280,2024-12-26,December,Q4,Ontario West,ON,Windsor,CLN1039,Hensley Mixed Practice,James Okafor,Nexgard Spectra M,Parasitology,Companion,38.9,50,0.04,1867.2,1632.62,114.4
S0389,2024-12-26,December,Q4,Western Canada,AB,Vancouver,CLN1076,Foster Veterinary Clinic,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,1,0.11,186.9,163.25,114.5
S0662,2024-12-26,December,Q4,Quebec,QC,Laval,CLN1061,Mayo Mixed Practice,Isabelle Roy,Vetmedin 5mg,Cardiology,Companion,89.5,3,0.15,228.22,215.54,105.9
S0859,2024-12-27,December,Q4,Quebec,QC,Quebec City,CLN1068,Johnson Mixed Practice,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,47,0.1,7825.5,10254.03,76.3
S0324,2024-12-28,December,Q4,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Marc Tremblay,Zactran 150mg/mL,Antibiotics,Cattle,320.0,31,0.04,9523.2,8430.0,113.0
S0340,2024-12-28,December,Q4,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,9,0.13,1644.3,1461.55,112.5
S0623,2024-12-28,December,Q4,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Priya Sharma,Ingelvac PRRS MLV,Vaccines,Swine,185.0,37,0.08,6297.4,4998.43,126.0
S0530,2024-12-29,December,Q4,Atlantic Canada,NS,St. John's,CLN1098,Rice Animal Hospital,Fatima Hassan,Vetmedin 5mg,Cardiology,Companion,89.5,33,0.12,2599.08,2051.64,126.7
S0608,2024-12-29,December,Q4,Ontario West,ON,London,CLN1027,Davis Veterinary Clinic,Emily Chen,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,23,0.14,3461.5,2871.67,120.5
S0610,2024-12-29,December,Q4,Atlantic Canada,NS,St. John's,CLN1098,Rice Animal Hospital,Fatima Hassan,Zactran 150mg/mL,Antibiotics,Cattle,320.0,31,0.09,9027.2,11876.22,76.0
S0731,2024-12-29,December,Q4,Ontario East,ON,Belleville,CLN1011,Robinson Animal Hospital,Sarah Mitchell,Nexgard Spectra L,Parasitology,Companion,44.5,15,0.05,634.12,724.04,87.6
S0446,2024-12-30,December,Q4,Atlantic Canada,NS,Fredericton,CLN1099,Maddox Mixed Practice,Connor MacDonald,Nexgard Spectra L,Parasitology,Companion,44.5,28,0.04,1196.16,942.96,126.9
S0539,2024-12-30,December,Q4,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Ryan Nakamura,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,17,0.09,846.98,1114.46,76.0
S0842,2024-12-30,December,Q4,Western Canada,AB,Vancouver,CLN1076,Foster Veterinary Clinic,Ryan Nakamura,Ingelvac PRRS MLV,Vaccines,Swine,185.0,6,0.04,1065.6,1241.46,85.8
S0515,2024-12-31,December,Q4,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Ryan Nakamura,Ingelvac PRRS MLV,Vaccines,Swine,185.0,20,0.01,3663.0,4731.37,77.4
S0755,2024-12-31,December,Q4,Ontario East,ON,Toronto,CLN1024,Moore Mixed Practice,Sarah Mitchell,Nexgard Spectra M,Parasitology,Companion,38.9,25,0.12,855.8,704.47,121.5
S0889,2024-12-31,December,Q4,Western Canada,AB,Saskatoon,CLN1081,Hoffman Mixed Practice,Priya Sharma,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,23,0.05,6511.3,8077.04,80.6
